ID,MTB,SMTB,TKBUNDESLA,X,Y
2289,4950,Stolpen,Sachsen,14.08152515,51.04876847
2290,4951,Neustadt in Sachsen,Sachsen,14.24816709,51.04877037
2291,4952,Wilthen,Sachsen,14.41480905,51.04877234
2292,4953,Ebersbach,Sachsen,14.58145103,51.04877439
2293,4954,Löbau,Sachsen,14.74809305,51.04877652
2294,4955,Ostritz,Sachsen,14.91473509,51.04877873
2297,5002,Geilenkirchen,Nordrhein-Westfalen,6.082722446,50.94873962
2298,5003,Linnich,Nordrhein-Westfalen,6.249364151,50.9487396
2299,5004,Juelich,Nordrhein-Westfalen,6.416005855,50.94873961
2300,5005,Bergheim,Nordrhein-Westfalen,6.582647559,50.94873965
2301,5006,Frechen,Nordrhein-Westfalen,6.749289262,50.94873974
2302,5007,Koeln,Nordrhein-Westfalen,6.915930965,50.94873986
2303,5008,Koeln-Muelheim,Nordrhein-Westfalen,7.082572668,50.94874002
2304,5009,Overath,Nordrhein-Westfalen,7.249214371,50.94874022
2305,5010,Engelskirchen,Nordrhein-Westfalen,7.415856076,50.94874045
2306,5011,Wiehl,Nordrhein-Westfalen,7.582497781,50.94874071
2307,5012,Reichshof,Nordrhein-Westfalen,7.749139488,50.94874102
2308,5013,Kreuztal,Nordrhein-Westfalen,7.915781196,50.94874136
2309,5014,Hilchenbach,Nordrhein-Westfalen,8.082422906,50.94874173
2310,5015,Erndtebrueck,Nordrhein-Westfalen,8.249064618,50.94874214
2311,5016,Bad Laasphe,Hessen,8.415706332,50.94874259
2312,5017,Biedenkopf,Hessen,8.582348048,50.94874307
2313,5018,Wetter (Hessen),Hessen,8.748989767,50.94874358
2314,5019,Gemünden (Wohra),Hessen,8.915631488,50.94874414
2315,5020,Gilserberg,Hessen,9.082273213,50.94874473
2316,5021,Ziegenhain,Hessen,9.248914941,50.94874535
2317,5022,Schwarzenborn,Hessen,9.415556672,50.94874601
2318,5023,Ludwigseck,Hessen,9.582198407,50.9487467
2319,5024,Rotenburg a.d. Fulda,Hessen,9.748840146,50.94874743
2320,5025,Hönebach,Hessen,9.915481888,50.9487482
2321,5026,Berka (Werra),Hessen,10.08212364,50.948749
2322,5027,Eisenach,Hessen,10.24876539,50.94874984
2323,5028,Eisenach Ost,Thüringen,10.41540714,50.94875071
2324,5029,Waltershausen Nord,Thüringen,10.5820489,50.94875162
2325,5030,Gotha,Thüringen,10.74869067,50.94875257
2326,5031,Erfurt West,Thüringen,10.91533244,50.94875355
2327,5032,Erfurt,Thüringen,11.08197422,50.94875456
2328,5033,Weimar,Thüringen,11.248616,50.94875562
2329,5034,Magdala,Thüringen,11.41525779,50.94875671
2330,5035,Jena,Thüringen,11.58189959,50.94875783
2331,5036,Bürgel,Thüringen,11.74854139,50.948759
2332,5037,Eisenberg,Sachsen-Anhalt,11.9151832,50.9487602
2333,5038,Gera Nord,Sachsen-Anhalt,12.08182502,50.94876144
2334,5039,Kayna,Sachsen-Anhalt,12.24846685,50.94876272
2335,5040,Altenburg,Thüringen,12.41510868,50.94876405
2336,5041,Langenleuba-Niederhain,Sachsen,12.58175052,50.94876541
2337,5042,Burgstädt,Sachsen,12.74839238,50.94876682
2338,5043,Mittweida,Sachsen,12.91503424,50.94876827
2339,5044,Frankenberg,Sachsen,13.08167612,50.94876977
2340,5045,Freiberg West,Sachsen,13.24831801,50.94877132
2341,5046,Freiberg,Sachsen,13.41495991,50.94877292
2342,5047,Freital,Sachsen,13.58160182,50.94877457
2343,5048,Kreischa,Sachsen,13.74824375,50.94877628
2344,5049,Pirna,Sachsen,13.9148857,50.94877804
2345,5050,Bad Schandau,Sachsen,14.08152767,50.94877988
2346,5051,Sebnitz,Sachsen,14.24816966,50.94878177
2347,5052,Hinterhermsdorf,Sachsen,14.41481167,50.94878374
2348,5053,Neugersdorf,Sachsen,14.58145371,50.94878579
2349,5054,Zittau Nord,Sachsen,14.74809578,50.94878792
2350,5055,Hirschfelde,Sachsen,14.91473788,50.94879013
2353,5102,Herzogenrath,Nordrhein-Westfalen,6.082722394,50.84875107
2354,5103,Eschweiler,Nordrhein-Westfalen,6.249364152,50.84875105
2355,5104,Dueren,Nordrhein-Westfalen,6.41600591,50.84875106
2356,5105,Noervenich,Nordrhein-Westfalen,6.582647666,50.84875111
2357,5106,Kerpen,Nordrhein-Westfalen,6.749289423,50.84875119
2358,5107,Bruehl,Nordrhein-Westfalen,6.915931179,50.84875131
2359,5108,Koeln-Porz,Nordrhein-Westfalen,7.082572936,50.84875147
2360,5109,Lohmar,Nordrhein-Westfalen,7.249214693,50.84875167
2361,5110,Ruppichteroth,Nordrhein-Westfalen,7.41585645,50.8487519
2362,5111,Waldbröl,Nordrhein-Westfalen,7.582498209,50.84875217
2363,5112,Morsbach,Nordrhein-Westfalen,7.749139969,50.84875247
2364,5113,Freudenberg,Nordrhein-Westfalen,7.915781731,50.84875281
2365,5114,Siegen,Hessen,8.082423494,50.84875318
2366,5115,Ewersbach,Hessen,8.24906526,50.84875359
2367,5116,Eibelshausen,Hessen,8.415707027,50.84875404
2368,5117,Buchenau,Hessen,8.582348797,50.84875452
2369,5118,Marburg,Hessen,8.748990569,50.84875503
2370,5119,Kirchhain,Hessen,8.915632344,50.84875559
2371,5120,Neustadt (Hessen),Hessen,9.082274122,50.84875617
2372,5121,Schrecksbach,Hessen,9.248915903,50.8487568
2373,5122,Neukirchen,Hessen,9.415557688,50.84875746
2374,5123,Niederaula,Hessen,9.582199476,50.84875815
2375,5124,Bad Hersfeld,Hessen,9.748841268,50.84875888
2376,5125,Friedewald,Hessen,9.915483064,50.84875965
2377,5126,Vacha,Hessen,10.08212486,50.84876045
2378,5127,Bad Salzungen,Thüringen,10.24876667,50.84876128
2379,5128,Ruhla,Thüringen,10.41540848,50.84876215
2380,5129,Waltershausen,Thüringen,10.58205029,50.84876306
2381,5130,Ohrdruf,Thüringen,10.74869211,50.84876401
2382,5131,Arnstadt,Thüringen,10.91533394,50.84876499
2383,5132,Marlishausen,Thüringen,11.08197577,50.848766
2384,5133,Kranichfeld,Thüringen,11.2486176,50.84876705
2385,5134,Blankenhain,Thüringen,11.41525945,50.84876814
2386,5135,Jena Süd,Thüringen,11.5819013,50.84876927
2387,5136,Stadtroda,Thüringen,11.74854315,50.84877043
2388,5137,Münchenbernsdorf,Thüringen,11.91518502,50.84877163
2389,5138,Gera,Thüringen,12.08182689,50.84877287
2390,5139,Ronneburg,Sachsen,12.24846877,50.84877415
2391,5140,Crimmitschau,Sachsen,12.41511065,50.84877547
2392,5141,Glauchau,Sachsen,12.58175255,50.84877684
2393,5142,Hohenstein-Ernstthal,Sachsen,12.74839446,50.84877824
2394,5143,Chemnitz,Sachsen,12.91503637,50.84877969
2395,5144,Flöha,Sachsen,13.0816783,50.84878119
2396,5145,Brand-Erbisdorf,Sachsen,13.24832024,50.84878274
2397,5146,Lichtenberg (Erzgebirge),Sachsen,13.4149622,50.84878433
2398,5147,Frauenstein,Sachsen,13.58160417,50.84878598
2399,5148,Dippoldiswalde,Sachsen,13.74824615,50.84878769
2400,5149,Kurort Bad Gottleuba,Sachsen,13.91488815,50.84878945
2401,5150,Rosenthal-Bielatal,Sachsen,14.08153018,50.84879128
2402,5151,Reinhardtsdorf-Schöna,Sachsen,14.24817222,50.84879318
2403,5152,Raumberg,Sachsen,14.41481428,50.84879515
2404,5153,Waltersdorf,Sachsen,14.58145637,50.84879719
2405,5154,Zittau,Sachsen,14.74809849,50.84879932
2409,5202,Aachen,Nordrhein-Westfalen,6.082722341,50.74876252
2410,5203,Stolberg (Rheinland),Nordrhein-Westfalen,6.249364153,50.7487625
2411,5204,Kreuzau,Nordrhein-Westfalen,6.416005964,50.74876251
2412,5205,Vettweis,Nordrhein-Westfalen,6.582647774,50.74876256
2413,5206,Erp,Nordrhein-Westfalen,6.749289583,50.74876264
2414,5207,Bornheim,Nordrhein-Westfalen,6.915931393,50.74876277
2415,5208,Bonn,Nordrhein-Westfalen,7.082573202,50.74876292
2416,5209,Siegburg,Nordrhein-Westfalen,7.249215012,50.74876312
2417,5210,Eitorf,Nordrhein-Westfalen,7.415856823,50.74876335
2418,5211,Weyerbusch,Nordrhein-Westfalen,7.582498635,50.74876362
2419,5212,Wissen,Nordrhein-Westfalen,7.749140449,50.74876392
2420,5213,Betzdorf,Nordrhein-Westfalen,7.915782263,50.74876426
2421,5214,Burbach,Hessen,8.08242408,50.74876463
2422,5215,Dillenburg,Hessen,8.249065898,50.74876504
2423,5216,Oberscheld,Hessen,8.415707719,50.74876549
2424,5217,Gladenbach,Hessen,8.582349541,50.74876597
2425,5218,Niederwalgern,Hessen,8.748991367,50.74876648
2426,5219,Amöneburg,Hessen,8.915633195,50.74876703
2427,5220,Kirtorf,Hessen,9.082275026,50.74876762
2428,5221,Alsfeld,Hessen,9.24891686,50.74876824
2429,5222,Grebenau,Hessen,9.415558698,50.7487689
2430,5223,Queck,Hessen,9.582200539,50.7487696
2431,5224,Eiterfeld,Hessen,9.748842384,50.74877032
2432,5225,Geisa,Hessen,9.915484233,50.74877109
2433,5226,Stadtlengsfeld,Thüringen,10.08212609,50.74877189
2434,5227,Bad Salzungen Süd,Thüringen,10.24876794,50.74877272
2435,5228,Kurort Schmalkalden,Thüringen,10.41540981,50.7487736
2436,5229,Tambach Dietharz,Thüringen,10.58205167,50.7487745
2437,5230,Oberhof,Thüringen,10.74869355,50.74877544
2438,5231,Ilmenau,Thüringen,10.91533542,50.74877642
2439,5232,Stadtilm,Thüringen,11.08197731,50.74877744
2440,5233,Rudolstadt West,Thüringen,11.2486192,50.74877849
2441,5234,Rudolstadt,Thüringen,11.41526109,50.74877958
2442,5235,Pößneck Nord,Thüringen,11.581903,50.7487807
2443,5236,Neustadt Orla,Thüringen,11.7485449,50.74878186
2444,5237,Triptis,Thüringen,11.91518682,50.74878306
2445,5238,Weida,Thüringen,12.08182874,50.7487843
2446,5239,Teichwolframsdorf,Sachsen,12.24847068,50.74878558
2447,5240,Zwickau,Sachsen,12.41511262,50.7487869
2448,5241,Zwickau Ost,Sachsen,12.58175457,50.74878826
2449,5242,Stollberg (Erzgebirge),Sachsen,12.74839653,50.74878966
2450,5243,Chemnitz Süd,Sachsen,12.9150385,50.74879111
2451,5244,Zschopau,Sachsen,13.08168048,50.74879261
2452,5245,Lengefeld,Sachsen,13.24832247,50.74879415
2453,5246,Sayda,Sachsen,13.41496448,50.74879575
2454,5247,Rechenberg-Bienenmühle,Sachsen,13.5816065,50.74879739
2455,5248,Altenberg,Sachsen,13.74824854,50.7487991
2456,5249,Liebenau,Sachsen,13.91489059,50.74880086
2466,5303,Roetgen,Nordrhein-Westfalen,6.249364155,50.64877395
2467,5304,Nideggen,Nordrhein-Westfalen,6.416006018,50.64877396
2468,5305,Zuelpich,Nordrhein-Westfalen,6.582647881,50.64877401
2469,5306,Euskirchen,Nordrhein-Westfalen,6.749289743,50.64877409
2470,5307,Rheinbach,Nordrhein-Westfalen,6.915931605,50.64877421
2471,5308,Bonn-Bad Godesberg,Nordrhein-Westfalen,7.082573468,50.64877437
2472,5309,Königswinter,Nordrhein-Westfalen,7.249215331,50.64877457
2473,5310,Asbach,Nordrhein-Westfalen,7.415857195,50.6487748
2474,5311,Altenkirchen,Rheinland-Pfalz,7.582499059,50.64877507
2475,5312,Hachenburg,Rheinland-Pfalz,7.749140926,50.64877537
2476,5313,Bad Marienberg (Ww),Rheinland-Pfalz,7.915782793,50.64877571
2477,5314,Rennerod,Hessen,8.082424662,50.64877608
2478,5315,Herborn,Hessen,8.249066533,50.64877649
2479,5316,Ballersbach,Hessen,8.415708407,50.64877693
2480,5317,Rodheim-Bieber,Hessen,8.582350282,50.64877741
2481,5318,Allendorf (Lumda),Hessen,8.74899216,50.64877793
2482,5319,Londorf,Hessen,8.915634041,50.64877848
2483,5320,Burg-Gemünden,Hessen,9.082275925,50.64877907
2484,5321,Storndorf,Hessen,9.248917812,50.64877969
2485,5322,Lauterbach (Hessen),Hessen,9.415559702,50.64878035
2486,5323,Schlitz,Hessen,9.582201596,50.64878104
2487,5324,Hünfeld,Hessen,9.748843494,50.64878177
2488,5325,Spahl,Hessen,9.915485396,50.64878253
2489,5326,Tann (Rhön),Hessen,10.0821273,50.64878333
2490,5327,Oepfersdorf,Thüringen,10.24876921,50.64878416
2491,5328,Wasungen,Thüringen,10.41541113,50.64878504
2492,5329,Suhl West,Thüringen,10.58205305,50.64878594
2493,5330,Suhl,Thüringen,10.74869497,50.64878688
2494,5331,Ilmenau,Thüringen,10.9153369,50.64878786
2495,5332,Königsee,Thüringen,11.08197884,50.64878887
2496,5333,Bad Blankenburg,Thüringen,11.24862078,50.64878992
2497,5334,Saalfeld (Saale),Thüringen,11.41526273,50.64879101
2498,5335,Pößnick,Thüringen,11.58190469,50.64879213
2499,5336,Knau,Thüringen,11.74854665,50.64879329
2500,5337,Zeulenroda,Sachsen,11.91518862,50.64879449
2501,5338,Triebes,Sachsen,12.08183059,50.64879573
2502,5339,Greiz,Sachsen,12.24847258,50.648797
2503,5340,Zwickau Süd,Sachsen,12.41511457,50.64879832
2504,5341,Wilkau-Haßlau,Sachsen,12.58175657,50.64879968
2505,5342,Zwönitz,Sachsen,12.74839858,50.64880108
2506,5343,Ehrenfriedersdorf,Sachsen,12.91504061,50.64880253
2507,5344,Marienberg,Sachsen,13.08168264,50.64880402
2508,5345,Zöblitz,Sachsen,13.24832469,50.64880557
2509,5346,Olbernhau,Sachsen,13.41496675,50.64880716
2510,5347,Deutscheinsiedel Ost,Sachsen,13.58160882,50.64880881
2522,5403,Monschau,Nordrhein-Westfalen,6.249364156,50.54878539
2523,5404,Schleiden,Nordrhein-Westfalen,6.416006072,50.54878541
2524,5405,Mechernich,Nordrhein-Westfalen,6.582647987,50.54878545
2525,5406,Bad Muenstereifel,Nordrhein-Westfalen,6.749289902,50.54878554
2526,5407,Altenahr,Nordrhein-Westfalen,6.915931817,50.54878566
2527,5408,Bad Neuenahr-Ahrweiler,Nordrhein-Westfalen,7.082573732,50.54878582
2528,5409,Linz am Rhein,Rheinland-Pfalz,7.249215648,50.54878602
2529,5410,Waldbreitbach,Rheinland-Pfalz,7.415857564,50.54878625
2530,5411,Dierdorf,Rheinland-Pfalz,7.582499481,50.54878651
2531,5412,Selters (Ww),Rheinland-Pfalz,7.7491414,50.54878682
2532,5413,Westerburg,Hessen,7.91578332,50.54878715
2533,5414,Mengerskirchen,Hessen,8.082425242,50.54878753
2534,5415,Merenberg,Hessen,8.249067165,50.54878794
2535,5416,Braunfels,Hessen,8.415709091,50.54878838
2536,5417,Wetzlar,Hessen,8.582351019,50.54878886
2537,5418,Gießen,Hessen,8.74899295,50.54878938
2538,5419,Laubach,Hessen,8.915634883,50.54878993
2539,5420,Schotten,Hessen,9.082276819,50.54879051
2540,5421,Ulrichstein,Hessen,9.248918759,50.54879113
2541,5422,Herbstein,Hessen,9.415560702,50.54879179
2542,5423,Großenlüder,Hessen,9.582202648,50.54879248
2543,5424,Fulda,Hessen,9.748844598,50.54879321
2544,5425,Kleinsassen,Hessen,9.915486553,50.54879397
2545,5426,Hilders,Bayern,10.08212851,50.54879477
2546,5427,Helmershausen,Bayern,10.24877047,50.5487956
2547,5428,Meiningen,Thüringen,10.41541244,50.54879647
2548,5429,Themar,Thüringen,10.58205441,50.54879738
2549,5430,Suhl Süd,Thüringen,10.74869639,50.54879832
2550,5431,Schönbrunn,Thüringen,10.91533837,50.54879929
2551,5432,Neuhaus am Rennweg,Thüringen,11.08198036,50.54880031
2552,5433,Gräfenthal,Bayern,11.24862236,50.54880135
2553,5434,Leutenberg,Bayern,11.41526436,50.54880244
2554,5435,Liebengrün,Thüringen,11.58190637,50.54880356
2555,5436,Schleiz,Thüringen,11.74854838,50.54880472
2556,5437,Mühltroff,Sachsen,11.9151904,50.54880592
2557,5438,Plauen Nord,Sachsen,12.08183243,50.54880715
2558,5439,Treuen,Sachsen,12.24847447,50.54880843
2559,5440,Auerbach (Vogtland),Sachsen,12.41511651,50.54880974
2560,5441,Schneeberg,Sachsen,12.58175857,50.5488111
2561,5442,Aue,Sachsen,12.74840063,50.5488125
2562,5443,Annaberg-Buchholz West,Sachsen,12.9150427,50.54881395
2563,5444,Annaberg-Buchholz,Sachsen,13.08168479,50.54881544
2564,5445,Hirtstein,Sachsen,13.24832689,50.54881698
2579,5504,Hellenthal,Nordrhein-Westfalen,6.416006127,50.44879685
2580,5505,Blankenheim,Nordrhein-Westfalen,6.582648094,50.4487969
2581,5506,Aremberg,Nordrhein-Westfalen,6.749290061,50.44879699
2582,5507,Hönningen,Nordrhein-Westfalen,6.915932028,50.44879711
2583,5508,Kempenich,Rheinland-Pfalz,7.082573995,50.44879727
2584,5509,Burgbrohl,Rheinland-Pfalz,7.249215963,50.44879746
2585,5510,Neuwied,Rheinland-Pfalz,7.415857932,50.4487977
2586,5511,Bendorf,Rheinland-Pfalz,7.582499901,50.44879796
2587,5512,Montabaur,Rheinland-Pfalz,7.749141872,50.44879826
2588,5513,Meudt,Hessen,7.915783844,50.4487986
2589,5514,Hadamar,Hessen,8.082425818,50.44879897
2590,5515,Weilburg,Hessen,8.249067794,50.44879938
2591,5516,Weilmünster,Hessen,8.415709772,50.44879983
2592,5517,Cleeberg,Hessen,8.582351752,50.44880031
2593,5518,Butzbach,Hessen,8.748993735,50.44880082
2594,5519,Hungen,Hessen,8.915635721,50.44880137
2595,5520,Nidda,Hessen,9.082277709,50.44880196
2596,5521,Gedern,Hessen,9.248919701,50.44880258
2597,5522,Freiensteinau,Hessen,9.415561696,50.44880323
2598,5523,Neuhof,Hessen,9.582203694,50.44880392
2599,5524,Weyhers,Bayern,9.748845697,50.44880465
2600,5525,Gersfeld (Rhön),Bayern,9.915487703,50.44880541
2601,5526,Bischofsheim a.d.Rhön,Bayern,10.08212971,50.44880621
2602,5527,Mellrichstadt,Bayern,10.24877173,50.44880704
2603,5528,Rentwertshausen,Bayern,10.41541375,50.44880791
2604,5529,Römhild Nord,Thüringen,10.58205577,50.44880881
2605,5530,Hilburghausen,Thüringen,10.7486978,50.44880975
2606,5531,Eisfeld,Thüringen,10.91533984,50.44881073
2607,5532,Steinach,Thüringen,11.08198188,50.44881174
2608,5533,Tettau,Bayern,11.24862392,50.44881279
2609,5534,Lehesten,Bayern,11.41526598,50.44881387
2610,5535,Moorbad Lobenstein,Bayern,11.58190804,50.44881499
2611,5536,Hirschberg,Bayern,11.7485501,50.44881615
2612,5537,Gefell,Bayern,11.91519218,50.44881734
2613,5538,Plauen,Sachsen,12.08183426,50.44881858
2614,5539,Oelsnitz,Sachsen,12.24847635,50.44881985
2615,5540,Falkenstein (Vogtland),Sachsen,12.41511844,50.44882117
2616,5541,Eibenstock,Sachsen,12.58176055,50.44882252
2617,5542,Johanngeorgenstadt,Sachsen,12.74840266,50.44882392
2618,5543,Kurort Oberwiesenthal,Sachsen,12.91504479,50.44882536
2619,5544,Bärenstein,Sachsen,13.08168693,50.44882685
2634,5603,Wischeid,Rheinland-Pfalz,6.249364161,50.34880829
2635,5604,Hallschlag,Nordrhein-Westfalen,6.416006181,50.3488083
2636,5605,Stadtkyll,Nordrhein-Westfalen,6.5826482,50.34880835
2637,5606,Üxheim,Nordrhein-Westfalen,6.749290219,50.34880843
2638,5607,Adenau,Rheinland-Pfalz,6.915932238,50.34880856
2639,5608,Virneburg,Rheinland-Pfalz,7.082574258,50.34880872
2640,5609,Mayen,Rheinland-Pfalz,7.249216277,50.34880891
2641,5610,Bassenheim,Rheinland-Pfalz,7.415858298,50.34880914
2642,5611,Koblenz,Rheinland-Pfalz,7.582500319,50.34880941
2643,5612,Bad Ems,Rheinland-Pfalz,7.749142342,50.34880971
2644,5613,Schaumburg,Hessen,7.915784366,50.34881005
2645,5614,Limburg an der Lahn,Hessen,8.082426392,50.34881042
2646,5615,Villmar,Hessen,8.24906842,50.34881083
2647,5616,Grävenwiesbach,Hessen,8.41571045,50.34881127
2648,5617,Usingen,Hessen,8.582352482,50.34881175
2649,5618,Friedberg (Hessen),Hessen,8.748994516,50.34881226
2650,5619,Staden,Hessen,8.915636554,50.34881281
2651,5620,Ortenberg,Hessen,9.082278594,50.3488134
2652,5621,Wenings,Hessen,9.248920638,50.34881402
2653,5622,Steinau a.d. Straße,Hessen,9.415562685,50.34881467
2654,5623,Schlüchtern,Hessen,9.582204735,50.34881536
2655,5624,Bad Brückenau,Bayern,9.748846789,50.34881609
2656,5625,Wildflecken,Bayern,9.915488848,50.34881685
2657,5626,Sandberg,Bayern,10.08213091,50.34881765
2658,5627,Bad Neustadt a.d.Saale,Bayern,10.24877298,50.34881848
2659,5628,Bad Königshofen i.Grabfeld,Bayern,10.41541505,50.34881935
2660,5629,Römhild,Bayern,10.58205712,50.34882025
2661,5630,Bad Rodach bei Coburg,Bayern,10.74869921,50.34882119
2662,5631,Meeder,Bayern,10.91534129,50.34882216
2663,5632,Neustadt bei Coburg,Bayern,11.08198339,50.34882317
2664,5633,Sonneberg,Bayern,11.24862548,50.34882422
2665,5634,Teuschnitz,Bayern,11.41526759,50.3488253
2666,5635,Nordhalben,Bayern,11.5819097,50.34882642
2667,5636,Naila,Bayern,11.74855182,50.34882757
2668,5637,Hof,Bayern,11.91519394,50.34882877
2669,5638,Triebel (Vogtland),Bayern,12.08183607,50.34883
2670,5639,Adorf,Sachsen,12.24847821,50.34883127
2671,5640,Klingenthal (Sachsen),Sachsen,12.41512036,50.34883259
2672,5641,Klingenthal (Sachsen)-Aschberg,Sachsen,12.58176252,50.34883394
2690,5703,Bleialf,Rheinland-Pfalz,6.249364164,50.24881973
2691,5704,Prüm,Rheinland-Pfalz,6.416006235,50.24881974
2692,5705,Gerolstein,Rheinland-Pfalz,6.582648306,50.24881979
2693,5706,Hillesheim,Rheinland-Pfalz,6.749290377,50.24881988
2694,5707,Kelberg,Rheinland-Pfalz,6.915932448,50.24882
2695,5708,Kaisersesch,Rheinland-Pfalz,7.082574519,50.24882016
2696,5709,Kaifenheim,Rheinland-Pfalz,7.24921659,50.24882035
2697,5710,Münstermeifeld,Rheinland-Pfalz,7.415858662,50.24882059
2698,5711,Boppard,Rheinland-Pfalz,7.582500735,50.24882085
2699,5712,Dachsenhausen,Rheinland-Pfalz,7.74914281,50.24882115
2700,5713,Katzenelnbogen,Hessen,7.915784885,50.24882149
2701,5714,Kettenbach,Hessen,8.082426963,50.24882186
2702,5715,Idstein,Hessen,8.249069042,50.24882227
2703,5716,Oberreifenberg,Hessen,8.415711124,50.24882271
2704,5717,Bad Homburg v.d.H.,Hessen,8.582353207,50.24882319
2705,5718,Ilbenstadt,Hessen,8.748995294,50.24882371
2706,5719,Altenstadt,Hessen,8.915637383,50.24882425
2707,5720,Büdingen,Hessen,9.082279475,50.24882484
2708,5721,Gelnhausen,Hessen,9.24892157,50.24882546
2709,5722,Salmünster,Bayern,9.415563668,50.24882611
2710,5723,Altengronau,Bayern,9.58220577,50.2488268
2711,5724,Zeitlofs,Bayern,9.748847876,50.24882753
2712,5725,Stangenroth,Bayern,9.915489986,50.24882829
2713,5726,Bad Kissingen Nord,Bayern,10.0821321,50.24882908
2714,5727,Münnerstadt,Bayern,10.24877422,50.24882991
2715,5728,Oberlauringen,Bayern,10.41541634,50.24883078
2716,5729,Alsleben,Bayern,10.58205847,50.24883168
2717,5730,Heldburg,Bayern,10.7487006,50.24883262
2718,5731,Coburg,Bayern,10.91534274,50.24883359
2719,5732,Sonnefeld,Bayern,11.08198488,50.2488346
2720,5733,Kronach,Bayern,11.24862703,50.24883564
2721,5734,Wallenfels,Bayern,11.41526919,50.24883672
2722,5735,Schwarzenbach a.Wald,Bayern,11.58191135,50.24883784
2723,5736,Helmbrechts,Bayern,11.74855352,50.248839
2724,5737,Schwarzenbach a.d.Saale,Bayern,11.9151957,50.24884019
2725,5738,Rehau,Bayern,12.08183788,50.24884142
2726,5739,Bad Elster,Bayern,12.24848007,50.24884269
2727,5740,Wernitzgrün,Sachsen,12.41512227,50.248844
2745,5802,Sevenig (Our),Rheinland-Pfalz,6.082722043,50.1488312
2746,5803,Leidenborn,Rheinland-Pfalz,6.249364167,50.14883117
2747,5804,Schönecken,Rheinland-Pfalz,6.41600629,50.14883119
2748,5805,Mürlenbach,Rheinland-Pfalz,6.582648412,50.14883123
2749,5806,Daun,Rheinland-Pfalz,6.749290534,50.14883132
2750,5807,Gillenfeld,Rheinland-Pfalz,6.915932656,50.14883144
2751,5808,Cochem,Rheinland-Pfalz,7.082574778,50.1488316
2752,5809,Treis-Karden,Rheinland-Pfalz,7.249216901,50.1488318
2753,5810,Dommershausen,Rheinland-Pfalz,7.415859025,50.14883203
2754,5811,Kestert,Rheinland-Pfalz,7.582501149,50.14883229
2755,5812,St.Goarshausen,Hessen,7.749143275,50.1488326
2756,5813,Nastätten,Hessen,7.915785402,50.14883293
2757,5814,Bad Schwalbach,Hessen,8.082427531,50.1488333
2758,5815,Wehen,Hessen,8.249069661,50.14883371
2759,5816,Königstein i.T.,Hessen,8.415711794,50.14883416
2760,5817,Frankfurt a.M. West,Hessen,8.582353929,50.14883463
2761,5818,Frankfurt a.M. Ost,Hessen,8.748996067,50.14883515
2762,5819,Hanau,Hessen,8.915638207,50.14883569
2763,5820,Langenselbold,Bayern,9.08228035,50.14883628
2764,5821,Bieber,Bayern,9.248922497,50.1488369
2765,5822,Wiesen,Bayern,9.415564646,50.14883755
2766,5823,Burgsinn,Bayern,9.5822068,50.14883824
2767,5824,Gräfendorf,Bayern,9.748848957,50.14883896
2768,5825,Hammelburg,Bayern,9.915491118,50.14883972
2769,5826,Bad Kissingen Süd,Bayern,10.08213328,50.14884052
2770,5827,Maßbach,Bayern,10.24877545,50.14884135
2771,5828,Stadtlauringen,Bayern,10.41541763,50.14884221
2772,5829,Hofheim i.UFr.,Bayern,10.58205981,50.14884311
2773,5830,Pfarrweisach,Bayern,10.74870199,50.14884405
2774,5831,Seßlach,Bayern,10.91534418,50.14884502
2775,5832,Lichtenfels,Bayern,11.08198637,50.14884603
2776,5833,Burgkunstadt,Bayern,11.24862858,50.14884707
2777,5834,Kulmbach,Bayern,11.41527078,50.14884815
2778,5835,Stadtsteinach,Bayern,11.581913,50.14884927
2779,5836,Münchberg,Bayern,11.74855522,50.14885042
2780,5837,Weißenstadt,Bayern,11.91519744,50.14885161
2781,5838,Selb,Bayern,12.08183968,50.14885284
2782,5839,Schönberg,Bayern,12.24848192,50.14885411
2801,5902,Dasburg,Rheinland-Pfalz,6.082721995,50.04884264
2802,5903,Neuerburg,Rheinland-Pfalz,6.24936417,50.04884261
2803,5904,Waxweiler,Rheinland-Pfalz,6.416006344,50.04884263
2804,5905,Kyllburg,Rheinland-Pfalz,6.582648518,50.04884268
2805,5906,Manderscheid,Rheinland-Pfalz,6.749290691,50.04884276
2806,5907,Hasborn,Rheinland-Pfalz,6.915932864,50.04884289
2807,5908,Alf,Rheinland-Pfalz,7.082575037,50.04884304
2808,5909,Zell (Mosel),Rheinland-Pfalz,7.249217211,50.04884324
2809,5910,Kastellaun,Rheinland-Pfalz,7.415859386,50.04884347
2810,5911,Kisselbach,Rheinland-Pfalz,7.582501561,50.04884374
2811,5912,Kaub,Hessen,7.749143738,50.04884404
2812,5913,Presberg,Hessen,7.915785916,50.04884437
2813,5914,Eltville am Rhein,Hessen,8.082428096,50.04884475
2814,5915,Wiesbaden,Hessen,8.249070277,50.04884515
2815,5916,Hochheim am Main,Hessen,8.415712461,50.04884559
2816,5917,Kelsterbach,Hessen,8.582354647,50.04884607
2817,5918,Neu-Isenburg,Hessen,8.748996836,50.04884658
2818,5919,Seligenstadt,Bayern,8.915639027,50.04884713
2819,5920,Alzenau i.UFr.,Bayern,9.082281222,50.04884772
2820,5921,Schöllkrippen,Bayern,9.248923419,50.04884833
