"ID","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","Longitude","Latitude"
21952,48,68,21,8493,213,-98,311,106,-20,159,-59,617,77,28,32,216,95,191,115,26.174556,59.546528
21953,49,67,21,8356,212,-95,307,107,-19,158,-56,630,77,30,31,218,99,192,122,25.974833,59.516639
21954,48,68,21,8493,213,-98,311,106,-20,159,-59,617,77,28,32,216,95,191,115,26.174556,59.546528
21955,55,65,21,8119,211,-87,298,67,-15,160,-46,657,76,31,30,219,105,192,132,24.249889,58.775667
21956,49,67,21,8356,212,-95,307,107,-19,158,-56,630,77,30,31,218,99,192,122,25.974833,59.516639
21957,49,67,21,8356,212,-95,307,107,-19,158,-56,630,77,30,31,218,99,192,122,25.974833,59.516639
21958,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.31,49.700001
21959,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.28,49.709999
21960,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.3,49.689999
21961,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.29,49.700001
21962,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.28,49.709999
21963,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.29,49.700001
21964,101,80,36,5067,221,4,217,72,63,165,36,703,77,44,15,214,149,159,185,1.34,49.700001
21965,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.29,49.700001
21966,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.28,49.709999
21967,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.28,49.709999
21968,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.29,49.700001
21969,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.29,49.700001
21970,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.29,49.700001
21971,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.31,49.700001
21972,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.31,49.700001
21973,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.28,49.709999
21974,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.31,49.700001
21975,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.31,49.700001
21976,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.29,49.700001
21977,19,87,24,9098,201,-150,351,124,-50,139,-97,590,72,34,25,196,103,179,131,19.879999,63.939999
21978,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.28,49.709999
21979,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.28,49.709999
21980,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.29,49.700001
21981,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.28,49.709999
21982,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.29,49.700001
21983,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.29,49.700001
21984,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.29,49.700001
21985,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.29,49.700001
21986,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.28,49.709999
21987,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.29,49.700001
21988,101,81,37,5031,221,4,217,73,121,165,37,713,79,45,16,218,151,159,189,1.28,49.709999
21989,96,68,40,3593,186,20,166,79,108,143,53,1091,123,60,23,350,199,239,310,-9.112581,53.433796
21990,95,70,41,3627,186,18,168,77,107,142,51,1067,119,59,22,339,197,239,299,-8.862829,53.43604
21991,95,70,41,3627,186,18,168,77,107,142,51,1067,119,59,22,339,197,239,299,-8.886373,53.342466
21992,96,69,41,3693,188,20,168,77,108,144,51,1056,119,62,21,331,202,237,296,-8.817372,53.065613
21993,91,64,40,3383,176,19,157,57,100,134,50,1235,141,67,25,406,217,255,363,-9.570548,53.830416
21994,94,65,41,3428,180,22,158,60,104,138,53,1204,138,65,24,394,213,251,352,-9.544023,53.403264
21995,90,62,40,3322,174,20,154,57,99,133,50,1259,142,68,25,414,220,302,371,-9.810079,53.762281
21996,90,63,40,3354,174,19,155,56,98,133,49,1260,145,69,25,416,222,299,373,-9.539503,53.884289
21997,94,63,40,3368,181,25,156,62,102,139,55,1356,162,72,27,459,235,291,442,-9.321422,51.776607
21998,96,64,41,3310,181,26,155,63,104,139,57,1410,170,75,28,485,240,297,461,-9.585316,51.881158
21999,100,61,39,3398,187,32,155,67,108,144,60,1175,135,64,25,385,209,220,373,-8.705669,51.81026
22000,91,78,34,5546,215,-11,226,161,50,161,20,786,79,45,14,224,158,224,189,7.006011,52.231745
22001,91,78,34,5546,215,-11,226,161,50,161,20,786,79,45,14,224,158,224,189,7.006011,52.231745
22002,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.992,52.240279
22003,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.992,52.240279
22004,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9995,52.288
22005,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9995,52.288
22006,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9995,52.288
22007,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9995,52.288
22008,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9995,52.288
22009,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9995,52.288
22010,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9998,52.297
22011,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9995,52.288
22012,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9995,52.288
22013,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9998,52.297
22014,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9998,52.297
22015,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9998,52.297
22016,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9995,52.288
22017,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9998,52.297
22018,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9998,52.297
22019,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9848,52.2882
22020,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9998,52.297
22021,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9998,52.297
22022,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9848,52.2882
22023,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9848,52.2882
22024,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9998,52.297
22025,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9998,52.297
22026,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9848,52.2882
22027,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9848,52.2882
22028,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9848,52.2882
22029,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9848,52.2882
22030,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9848,52.2882
22031,91,78,34,5466,214,-11,225,160,50,160,21,781,79,45,15,222,157,222,189,6.9848,52.2882
22032,84,75,32,5820,211,-23,234,158,44,158,11,847,88,58,13,248,176,248,210,8.970359,51.89905
22033,86,78,32,5951,216,-23,239,161,43,161,10,772,82,51,15,235,158,235,184,9.169812,52.049604
22034,86,78,32,5951,216,-23,239,161,43,161,10,772,82,51,15,235,158,235,184,9.180151,52.082899
22035,86,78,29,6920,231,-37,268,173,5,173,-5,590,72,32,26,205,105,205,116,14.408071,51.23901
22036,86,78,29,6920,231,-37,268,173,5,173,-5,590,72,32,26,205,105,205,116,14.403532,51.265542
22037,86,78,29,6920,231,-37,268,173,5,173,-5,590,72,32,26,205,105,205,116,14.365848,51.225772
22038,86,78,29,6920,231,-37,268,173,5,173,-5,590,72,32,26,205,105,205,116,14.359562,51.235114
22039,86,78,29,6920,231,-37,268,173,5,173,-5,590,72,32,26,205,105,205,116,14.345164,51.2154
22040,91,75,34,5413,211,-9,220,156,47,159,22,794,77,48,15,225,153,222,193,5.705503,52.323716
22041,91,75,34,5413,211,-9,220,156,47,159,22,794,77,48,15,225,153,222,193,5.705503,52.323716
22042,90,78,34,5444,213,-12,225,158,48,158,20,775,80,45,15,222,150,222,185,6.715946,52.549013
22043,90,78,34,5444,213,-12,225,158,48,158,20,775,80,45,15,222,150,222,185,6.715598,52.549206
22044,90,78,34,5444,213,-12,225,158,48,158,20,775,80,45,15,222,150,222,185,6.715191,52.550388
22045,68,68,26,6451,201,-51,252,144,54,153,-11,931,97,51,24,285,162,261,229,13.064307,56.886296
22046,68,68,26,6451,201,-51,252,144,54,153,-11,931,97,51,24,285,162,261,229,13.064442,56.902757
22047,90,86,32,6627,235,-30,265,173,16,173,3,675,79,44,19,216,138,216,150,9.915495,49.648923
22048,90,86,32,6627,235,-30,265,173,16,173,3,675,79,44,19,216,138,216,150,9.915495,49.648923
22049,90,86,32,6627,235,-30,265,173,16,173,3,675,79,44,19,216,138,216,150,9.915495,49.648923
22050,90,86,32,6627,235,-30,265,173,16,173,3,675,79,44,19,216,138,216,150,9.915495,49.648923
22051,94,73,33,5017,213,-3,216,160,58,160,31,610,59,39,9,163,135,163,144,-0.586218,52.669372
22052,97,77,34,5154,221,-3,224,68,60,164,31,679,67,41,13,193,144,164,170,-0.769321,51.635457
22053,95,74,35,4652,207,0,207,45,59,154,35,714,75,46,16,218,149,163,191,-1.351157,51.421501
22054,104,79,37,4857,224,11,213,77,65,168,44,641,64,40,14,189,135,151,161,0.154814,51.443373
22055,93,70,35,4663,206,6,200,44,112,155,37,887,96,55,17,276,180,196,253,-2.677847,51.211814
22056,91,71,34,4801,205,0,205,40,54,153,30,656,64,44,11,183,142,170,163,-0.176632,53.445039
22057,87,71,36,4549,196,2,194,41,132,147,32,901,92,61,14,269,190,206,248,-1.792493,53.929407
22058,94,74,34,4982,214,-3,217,159,58,159,32,621,59,40,9,165,136,165,148,-0.692033,52.542924
22059,92,74,35,4640,205,-1,206,43,55,152,34,693,71,43,14,204,143,169,178,-1.904053,51.669998
22060,98,71,34,4868,210,2,208,106,61,161,37,546,54,32,14,158,110,144,126,0.930832,51.981005
22061,94,75,34,4945,213,-3,216,40,58,158,31,637,61,41,10,170,137,169,154,-0.882034,52.493625
22062,92,71,35,4685,207,5,202,44,110,155,36,811,89,49,18,255,163,174,239,-2.65123,50.869907
22063,95,74,34,4979,214,-3,217,159,58,159,32,621,59,40,9,166,135,166,149,-0.695853,52.364053
22064,94,75,34,4945,213,-3,216,40,58,158,31,637,61,41,10,170,137,169,154,-0.896917,52.487472
22065,92,73,37,4473,200,6,194,129,56,150,36,662,65,44,11,183,141,169,163,-1.394688,54.097302
22066,94,74,34,4982,214,-3,217,159,58,159,32,621,59,40,9,165,136,165,148,-0.82652,52.531747
22067,96,75,34,4975,215,-2,217,160,60,160,33,596,57,36,10,160,129,160,139,-0.581829,52.393309
22068,95,74,34,5001,214,-3,217,160,60,160,32,597,58,37,10,161,131,161,139,-0.611807,52.60854
22069,86,71,36,4583,195,1,194,39,132,147,30,1028,110,68,17,318,208,229,291,-1.874819,53.946049
22070,95,74,34,5001,214,-3,217,160,60,160,32,597,58,37,10,161,131,161,139,-0.616292,52.614301
22071,92,70,34,4826,205,0,205,42,56,155,31,655,64,44,11,184,141,169,164,-0.113402,53.49672
22072,86,72,36,4575,196,1,195,39,132,146,30,927,97,64,13,277,199,211,258,-1.580099,53.376651
22073,97,77,34,5154,221,-3,224,68,60,164,31,679,67,41,13,193,144,164,170,-0.733419,51.623332
22074,94,74,34,4982,214,-3,217,159,58,159,32,621,59,40,9,165,136,165,148,-0.79232,52.596133
22075,92,70,33,4860,207,-1,208,40,56,155,31,639,62,42,11,177,138,166,157,-0.113906,53.19504
22076,97,77,34,5154,221,-3,224,68,60,164,31,679,67,41,13,193,144,164,170,-0.743181,51.626575
22077,97,75,36,4661,210,2,208,72,61,157,38,621,62,36,15,180,124,157,152,-1.371736,51.797301
22078,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.849599
22079,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.849599
22080,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.849599
22081,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.849599
22082,102,77,37,4598,217,11,206,54,147,162,45,773,86,44,22,252,150,154,225,-1.575931,50.849599
22083,49,70,22,8602,215,-99,314,145,-56,159,-61,609,79,26,33,218,89,206,103,26.825667,58.728472
22084,59,65,22,7728,208,-76,284,69,-36,159,-37,569,71,27,33,204,88,156,111,22.730889,58.539222
22085,51,71,22,8515,215,-96,311,146,-15,160,-58,633,79,29,31,223,96,215,114,26.415639,57.746361
22086,50,72,23,8584,215,-98,313,145,-55,159,-60,628,79,28,31,223,95,217,111,26.533778,57.734722
22087,56,65,22,8033,210,-85,295,67,-43,160,-44,618,73,29,31,212,98,178,121,23.843611,58.75625
22088,57,65,22,7997,210,-83,293,67,-42,160,-43,599,71,29,32,208,94,170,116,23.802611,58.712444
22089,59,65,22,7728,208,-76,284,69,-36,159,-37,569,71,27,33,204,88,156,111,22.730889,58.539222
22090,51,71,22,8515,215,-96,311,146,-15,160,-58,633,79,29,31,223,96,215,114,26.494917,57.750889
22091,50,72,23,8584,215,-98,313,145,-55,159,-60,628,79,28,31,223,95,217,111,26.533778,57.734722
22092,48,68,22,8426,211,-97,308,143,-20,157,-58,629,77,29,30,215,97,196,119,26.048361,58.870611
22093,56,65,22,8033,210,-85,295,67,-43,160,-44,618,73,29,31,212,98,178,121,23.843611,58.75625
22094,56,65,22,8033,210,-85,295,67,-43,160,-44,618,73,29,31,212,98,178,121,23.845806,58.75425
22095,54,66,21,8306,212,-90,302,65,-16,161,-50,653,76,30,29,218,103,188,134,25.109528,58.441667
22096,54,66,21,8306,212,-90,302,65,-16,161,-50,653,76,30,29,218,103,188,134,25.109528,58.441667
22097,49,70,22,8602,215,-99,314,145,-56,159,-61,609,79,26,33,218,89,206,103,26.825667,58.728472
22098,49,70,22,8602,215,-99,314,145,-56,159,-61,609,79,26,33,218,89,206,103,26.827083,58.728639
22099,51,71,22,8515,215,-96,311,146,-15,160,-58,633,79,29,31,223,96,215,114,26.415639,57.746361
22100,48,68,22,8426,211,-97,308,143,-20,157,-58,629,77,29,30,215,97,196,119,26.048361,58.870611
22101,48,68,22,8426,211,-97,308,143,-20,157,-58,629,77,29,30,215,97,196,119,26.048361,58.870611
22102,56,65,22,8033,210,-85,295,67,-43,160,-44,618,73,29,31,212,98,178,121,23.843611,58.75625
22103,57,65,22,7997,210,-83,293,67,-42,160,-43,599,71,29,32,208,94,170,116,23.802611,58.712444
22104,54,66,21,8306,212,-90,302,65,-16,161,-50,653,76,30,29,218,103,188,134,25.109528,58.441667
22105,49,70,22,8602,215,-99,314,145,-56,159,-61,609,79,26,33,218,89,206,103,26.825667,58.728472
22106,49,70,22,8602,215,-99,314,145,-56,159,-61,609,79,26,33,218,89,206,103,26.827083,58.728639
22107,51,71,22,8515,215,-96,311,146,-15,160,-58,633,79,29,31,223,96,215,114,26.494917,57.750889
22108,48,68,22,8426,211,-97,308,143,-20,157,-58,629,77,29,30,215,97,196,119,26.048361,58.870611
22109,48,68,22,8426,211,-97,308,143,-20,157,-58,629,77,29,30,215,97,196,119,26.048361,58.870611
22110,56,65,22,8033,210,-85,295,67,-43,160,-44,618,73,29,31,212,98,178,121,23.843611,58.75625
22111,56,65,22,8033,210,-85,295,67,-43,160,-44,618,73,29,31,212,98,178,121,23.845806,58.75425
22112,54,66,21,8306,212,-90,302,65,-16,161,-50,653,76,30,29,218,103,188,134,25.109528,58.441667
22113,49,70,22,8602,215,-99,314,145,-56,159,-61,609,79,26,33,218,89,206,103,26.825667,58.728472
22114,49,70,22,8602,215,-99,314,145,-56,159,-61,609,79,26,33,218,89,206,103,26.827083,58.728639
22115,51,71,22,8515,215,-96,311,146,-15,160,-58,633,79,29,31,223,96,215,114,26.415639,57.746361
22116,51,71,22,8515,215,-96,311,146,-15,160,-58,633,79,29,31,223,96,215,114,26.494917,57.750889
22117,48,68,22,8426,211,-97,308,143,-20,157,-58,629,77,29,30,215,97,196,119,26.042611,58.905056
22118,56,65,22,8033,210,-85,295,67,-43,160,-44,618,73,29,31,212,98,178,121,23.843611,58.75625
22119,57,65,22,7997,210,-83,293,67,-42,160,-43,599,71,29,32,208,94,170,116,23.802611,58.712444
22120,54,66,21,8306,212,-90,302,65,-16,161,-50,653,76,30,29,218,103,188,134,25.109528,58.441667
22121,59,65,22,7728,208,-76,284,69,-36,159,-37,569,71,27,33,204,88,156,111,22.730889,58.539222
22122,51,71,22,8515,215,-96,311,146,-15,160,-58,633,79,29,31,223,96,215,114,26.415639,57.746361
22123,50,72,23,8584,215,-98,313,145,-55,159,-60,628,79,28,31,223,95,217,111,26.533778,57.734722
22124,48,68,22,8426,211,-97,308,143,-20,157,-58,629,77,29,30,215,97,196,119,26.042611,58.905056
22125,56,65,22,8033,210,-85,295,67,-43,160,-44,618,73,29,31,212,98,178,121,23.843611,58.75625
22126,57,65,22,7997,210,-83,293,67,-42,160,-43,599,71,29,32,208,94,170,116,23.802611,58.712444
22127,49,70,22,8602,215,-99,314,145,-56,159,-61,609,79,26,33,218,89,206,103,26.825667,58.728472
22128,49,70,22,8602,215,-99,314,145,-56,159,-61,609,79,26,33,218,89,206,103,26.827083,58.728639
22129,51,71,22,8515,215,-96,311,146,-15,160,-58,633,79,29,31,223,96,215,114,26.415639,57.746361
22130,51,71,22,8515,215,-96,311,146,-15,160,-58,633,79,29,31,223,96,215,114,26.494917,57.750889
22131,48,68,22,8426,211,-97,308,143,-20,157,-58,629,77,29,30,215,97,196,119,26.048361,58.870611
22132,48,68,22,8426,211,-97,308,143,-20,157,-58,629,77,29,30,215,97,196,119,26.048361,58.870611
22133,56,65,22,8033,210,-85,295,67,-43,160,-44,618,73,29,31,212,98,178,121,23.845806,58.75425
22134,54,66,21,8306,212,-90,302,65,-16,161,-50,653,76,30,29,218,103,188,134,25.109528,58.441667
22135,49,70,22,8602,215,-99,314,145,-56,159,-61,609,79,26,33,218,89,206,103,26.825667,58.728472
22136,49,70,22,8602,215,-99,314,145,-56,159,-61,609,79,26,33,218,89,206,103,26.827083,58.728639
22137,51,71,22,8515,215,-96,311,146,-15,160,-58,633,79,29,31,223,96,215,114,26.415639,57.746361
22138,51,71,22,8515,215,-96,311,146,-15,160,-58,633,79,29,31,223,96,215,114,26.494917,57.750889
22139,48,68,22,8426,211,-97,308,143,-20,157,-58,629,77,29,30,215,97,196,119,26.048361,58.870611
22140,48,68,22,8426,211,-97,308,143,-20,157,-58,629,77,29,30,215,97,196,119,26.042611,58.905056
22141,56,65,22,8033,210,-85,295,67,-43,160,-44,618,73,29,31,212,98,178,121,23.843611,58.75625
22142,54,66,21,8306,212,-90,302,65,-16,161,-50,653,76,30,29,218,103,188,134,25.109528,58.441667
22143,49,70,22,8602,215,-99,314,145,-56,159,-61,609,79,26,33,218,89,206,103,26.825667,58.728472
22144,49,70,22,8602,215,-99,314,145,-56,159,-61,609,79,26,33,218,89,206,103,26.827083,58.728639
22145,51,71,22,8515,215,-96,311,146,-15,160,-58,633,79,29,31,223,96,215,114,26.415639,57.746361
22146,51,71,22,8515,215,-96,311,146,-15,160,-58,633,79,29,31,223,96,215,114,26.494917,57.750889
22147,48,68,22,8426,211,-97,308,143,-20,157,-58,629,77,29,30,215,97,196,119,26.042611,58.905056
22148,56,65,22,8033,210,-85,295,67,-43,160,-44,618,73,29,31,212,98,178,121,23.843611,58.75625
22149,57,65,22,7997,210,-83,293,67,-42,160,-43,599,71,29,32,208,94,170,116,23.802611,58.712444
22150,49,70,22,8602,215,-99,314,145,-56,159,-61,609,79,26,33,218,89,206,103,26.827083,58.728639
22151,51,71,22,8515,215,-96,311,146,-15,160,-58,633,79,29,31,223,96,215,114,26.415639,57.746361
22152,51,71,22,8515,215,-96,311,146,-15,160,-58,633,79,29,31,223,96,215,114,26.494917,57.750889
22153,48,68,22,8426,211,-97,308,143,-20,157,-58,629,77,29,30,215,97,196,119,26.048361,58.870611
22154,48,68,22,8426,211,-97,308,143,-20,157,-58,629,77,29,30,215,97,196,119,26.048361,58.870611
22155,56,65,22,8033,210,-85,295,67,-43,160,-44,618,73,29,31,212,98,178,121,23.843611,58.75625
22156,56,65,22,8033,210,-85,295,67,-43,160,-44,618,73,29,31,212,98,178,121,23.845806,58.75425
22157,54,66,21,8306,212,-90,302,65,-16,161,-50,653,76,30,29,218,103,188,134,25.109528,58.441667
22158,54,66,21,8306,212,-90,302,65,-16,161,-50,653,76,30,29,218,103,188,134,25.109528,58.441667
22159,49,70,22,8602,215,-99,314,145,-56,159,-61,609,79,26,33,218,89,206,103,26.825667,58.728472
22160,59,65,22,7728,208,-76,284,69,-36,159,-37,569,71,27,33,204,88,156,111,22.730889,58.539222
22161,51,71,22,8515,215,-96,311,146,-15,160,-58,633,79,29,31,223,96,215,114,26.415639,57.746361
22162,50,72,23,8584,215,-98,313,145,-55,159,-60,628,79,28,31,223,95,217,111,26.533778,57.734722
22163,48,68,22,8426,211,-97,308,143,-20,157,-58,629,77,29,30,215,97,196,119,26.042611,58.905056
22164,56,65,22,8033,210,-85,295,67,-43,160,-44,618,73,29,31,212,98,178,121,23.843611,58.75625
22165,57,65,22,7997,210,-83,293,67,-42,160,-43,599,71,29,32,208,94,170,116,23.802611,58.712444
22166,49,70,22,8602,215,-99,314,145,-56,159,-61,609,79,26,33,218,89,206,103,26.825667,58.728472
22167,59,65,22,7728,208,-76,284,69,-36,159,-37,569,71,27,33,204,88,156,111,22.730889,58.539222
22168,51,71,22,8515,215,-96,311,146,-15,160,-58,633,79,29,31,223,96,215,114,26.415639,57.746361
22169,50,72,23,8584,215,-98,313,145,-55,159,-60,628,79,28,31,223,95,217,111,26.533778,57.734722
22170,48,68,22,8426,211,-97,308,143,-20,157,-58,629,77,29,30,215,97,196,119,26.042611,58.905056
22171,56,65,22,8033,210,-85,295,67,-43,160,-44,618,73,29,31,212,98,178,121,23.845806,58.75425
22172,57,65,22,7997,210,-83,293,67,-42,160,-43,599,71,29,32,208,94,170,116,23.802611,58.712444
22173,49,70,22,8602,215,-99,314,145,-56,159,-61,609,79,26,33,218,89,206,103,26.825667,58.728472
22174,51,71,22,8515,215,-96,311,146,-15,160,-58,633,79,29,31,223,96,215,114,26.415639,57.746361
22175,50,72,23,8584,215,-98,313,145,-55,159,-60,628,79,28,31,223,95,217,111,26.533778,57.734722
22176,48,68,22,8426,211,-97,308,143,-20,157,-58,629,77,29,30,215,97,196,119,26.042611,58.905056
22177,56,65,22,8033,210,-85,295,67,-43,160,-44,618,73,29,31,212,98,178,121,23.845806,58.75425
22178,57,65,22,7997,210,-83,293,67,-42,160,-43,599,71,29,32,208,94,170,116,23.802611,58.712444
22179,49,70,22,8602,215,-99,314,145,-56,159,-61,609,79,26,33,218,89,206,103,26.825667,58.728472
22180,59,65,22,7728,208,-76,284,69,-36,159,-37,569,71,27,33,204,88,156,111,22.730889,58.539222
22181,50,72,23,8584,215,-98,313,145,-55,159,-60,628,79,28,31,223,95,217,111,26.533778,57.734722
22182,48,68,22,8426,211,-97,308,143,-20,157,-58,629,77,29,30,215,97,196,119,26.042611,58.905056
22183,56,65,22,8033,210,-85,295,67,-43,160,-44,618,73,29,31,212,98,178,121,23.845806,58.75425
22184,57,65,22,7997,210,-83,293,67,-42,160,-43,599,71,29,32,208,94,170,116,23.802611,58.712444
22185,49,70,22,8602,215,-99,314,145,-56,159,-61,609,79,26,33,218,89,206,103,26.825667,58.728472
22186,59,65,22,7728,208,-76,284,69,-36,159,-37,569,71,27,33,204,88,156,111,22.730889,58.539222
22187,51,71,22,8515,215,-96,311,146,-15,160,-58,633,79,29,31,223,96,215,114,26.415639,57.746361
22188,50,72,23,8584,215,-98,313,145,-55,159,-60,628,79,28,31,223,95,217,111,26.533778,57.734722
22189,48,68,22,8426,211,-97,308,143,-20,157,-58,629,77,29,30,215,97,196,119,26.042611,58.905056
22190,57,65,22,7997,210,-83,293,67,-42,160,-43,599,71,29,32,208,94,170,116,23.802611,58.712444
22191,49,70,22,8602,215,-99,314,145,-56,159,-61,609,79,26,33,218,89,206,103,26.827083,58.728639
22192,59,65,22,7728,208,-76,284,69,-36,159,-37,569,71,27,33,204,88,156,111,22.730889,58.539222
22193,51,71,22,8515,215,-96,311,146,-15,160,-58,633,79,29,31,223,96,215,114,26.494917,57.750889
22194,48,68,22,8426,211,-97,308,143,-20,157,-58,629,77,29,30,215,97,196,119,26.042611,58.905056
22195,56,65,22,8033,210,-85,295,67,-43,160,-44,618,73,29,31,212,98,178,121,23.845806,58.75425
22196,57,65,22,7997,210,-83,293,67,-42,160,-43,599,71,29,32,208,94,170,116,23.802611,58.712444
22197,49,70,22,8602,215,-99,314,145,-56,159,-61,609,79,26,33,218,89,206,103,26.827083,58.728639
22198,59,65,22,7728,208,-76,284,69,-36,159,-37,569,71,27,33,204,88,156,111,22.730889,58.539222
22199,51,71,22,8515,215,-96,311,146,-15,160,-58,633,79,29,31,223,96,215,114,26.494917,57.750889
22200,50,72,23,8584,215,-98,313,145,-55,159,-60,628,79,28,31,223,95,217,111,26.533778,57.734722
22201,48,68,22,8426,211,-97,308,143,-20,157,-58,629,77,29,30,215,97,196,119,26.042611,58.905056
22202,56,65,22,8033,210,-85,295,67,-43,160,-44,618,73,29,31,212,98,178,121,23.845806,58.75425
22203,49,70,22,8602,215,-99,314,145,-56,159,-61,609,79,26,33,218,89,206,103,26.827083,58.728639
22204,59,65,22,7728,208,-76,284,69,-36,159,-37,569,71,27,33,204,88,156,111,22.730889,58.539222
22205,51,71,22,8515,215,-96,311,146,-15,160,-58,633,79,29,31,223,96,215,114,26.494917,57.750889
22206,50,72,23,8584,215,-98,313,145,-55,159,-60,628,79,28,31,223,95,217,111,26.533778,57.734722
22207,48,68,22,8426,211,-97,308,143,-20,157,-58,629,77,29,30,215,97,196,119,26.042611,58.905056
22208,56,65,22,8033,210,-85,295,67,-43,160,-44,618,73,29,31,212,98,178,121,23.845806,58.75425
22209,57,65,22,7997,210,-83,293,67,-42,160,-43,599,71,29,32,208,94,170,116,23.802611,58.712444
